Hourly measurement data supplied by UK-air on 10/07/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Tinsley",,,,,,,,,
Latitude,,53.410580,,,,,,,,,,
Longitude,,-1.396139,,,,,,,,,,
Site Type,,Urban Background,,,,,,,,,,
Zone,,Yorkshire & Humberside,,,,,,,,,,
Agglomeration,,Sheffield Urban Area,,,,,,,,,,
Local Authority,,"Sheffield",,,,,,,,,,
Date,Time,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2022-02-01,01:00:00,9.42815,V ugm-3,No data,,279,N deg,7.6,N ms-1,6.7,N degC
2022-02-01,02:00:00,4.18209,V ugm-3,No data,,281.2,N deg,7.9,N ms-1,7,N degC
2022-02-01,03:00:00,4.0402,V ugm-3,No data,,289.3,N deg,8.2,N ms-1,7.6,N degC
2022-02-01,04:00:00,4.04054,V ugm-3,No data,,298.6,N deg,8.8,N ms-1,8.4,N degC
2022-02-01,05:00:00,3.45515,V ugm-3,No data,,304.1,N deg,10.1,N ms-1,8.7,N degC
2022-02-01,06:00:00,10.68537,V ugm-3,No data,,306.8,N deg,11,N ms-1,9,N degC
2022-02-01,07:00:00,20.94434,V ugm-3,No data,,309.2,N deg,11.1,N ms-1,9.1,N degC
2022-02-01,08:00:00,33.33086,V ugm-3,No data,,310.2,N deg,11.1,N ms-1,8.9,N degC
2022-02-01,09:00:00,24.29324,V ugm-3,No data,,311,N deg,11.1,N ms-1,8.7,N degC
2022-02-01,10:00:00,14.88398,V ugm-3,No data,,312.1,N deg,11.2,N ms-1,8.7,N degC
2022-02-01,11:00:00,14.98951,V ugm-3,No data,,311.4,N deg,11.5,N ms-1,8.9,N degC
2022-02-01,12:00:00,15.893,V ugm-3,No data,,311.8,N deg,11.6,N ms-1,9,N degC
2022-02-01,13:00:00,14.99023,V ugm-3,No data,,312.6,N deg,11.4,N ms-1,8.8,N degC
2022-02-01,14:00:00,14.193,V ugm-3,No data,,312.2,N deg,11.3,N ms-1,8.7,N degC
2022-02-01,15:00:00,14.14009,V ugm-3,No data,,311.5,N deg,10.9,N ms-1,8.4,N degC
2022-02-01,16:00:00,14.99052,V ugm-3,No data,,309.9,N deg,10,N ms-1,7.9,N degC
2022-02-01,17:00:00,20.83803,V ugm-3,No data,,309.8,N deg,8.9,N ms-1,7.5,N degC
2022-02-01,18:00:00,19.82818,V ugm-3,No data,,308.6,N deg,8.5,N ms-1,7.3,N degC
2022-02-01,19:00:00,15.52352,V ugm-3,No data,,307,N deg,7.4,N ms-1,7.2,N degC
2022-02-01,20:00:00,15.47087,V ugm-3,No data,,304.8,N deg,6.9,N ms-1,7.1,N degC
2022-02-01,21:00:00,12.86568,V ugm-3,No data,,303.6,N deg,6.5,N ms-1,7,N degC
2022-02-01,22:00:00,13.18482,V ugm-3,No data,,299.3,N deg,5.8,N ms-1,6.9,N degC
2022-02-01,23:00:00,16.42709,V ugm-3,No data,,289,N deg,4.7,N ms-1,6.7,N degC
2022-02-01,24:00:00,6.43281,V ugm-3,No data,,286.9,N deg,5.2,N ms-1,7.6,N degC
2022-02-02,01:00:00,5.60218,V ugm-3,No data,,294.2,N deg,5.9,N ms-1,9.1,N degC
2022-02-02,02:00:00,10.42423,V ugm-3,No data,,299.1,N deg,5.3,N ms-1,9.2,N degC
2022-02-02,03:00:00,6.96734,V ugm-3,No data,,300.2,N deg,5.6,N ms-1,9.5,N degC
2022-02-02,04:00:00,2.76537,V ugm-3,No data,,297.9,N deg,5.4,N ms-1,9.5,N degC
2022-02-02,05:00:00,6.80658,V ugm-3,No data,,293.3,N deg,5.7,N ms-1,9.4,N degC
2022-02-02,06:00:00,10.90113,V ugm-3,No data,,296.5,N deg,6.1,N ms-1,9.3,N degC
2022-02-02,07:00:00,18.87662,V ugm-3,No data,,298.1,N deg,6.4,N ms-1,9.1,N degC
2022-02-02,08:00:00,23.7507,V ugm-3,No data,,298.9,N deg,6.4,N ms-1,9,N degC
2022-02-02,09:00:00,No data,V ugm-3,No data,,298.1,N deg,6.4,N ms-1,8.7,N degC
2022-02-02,10:00:00,27.4389,V ugm-3,No data,,297.6,N deg,6.5,N ms-1,8.8,N degC
2022-02-02,11:00:00,25.47083,V ugm-3,No data,,300.9,N deg,6.8,N ms-1,9,N degC
2022-02-02,12:00:00,26.79983,V ugm-3,No data,,300.2,N deg,6.3,N ms-1,8.9,N degC
2022-02-02,13:00:00,33.44891,V ugm-3,No data,,296,N deg,5.5,N ms-1,8.7,N degC
2022-02-02,14:00:00,40.0427,V ugm-3,No data,,287.7,N deg,4.9,N ms-1,8.6,N degC
2022-02-02,15:00:00,43.28605,V ugm-3,No data,,290,N deg,5.2,N ms-1,8.4,N degC
2022-02-02,16:00:00,50.72564,V ugm-3,No data,,275.5,N deg,4.5,N ms-1,8.2,N degC
2022-02-02,17:00:00,55.3538,V ugm-3,No data,,276,N deg,3.6,N ms-1,7.6,N degC
2022-02-02,18:00:00,48.60508,V ugm-3,No data,,277.7,N deg,4.2,N ms-1,7.5,N degC
2022-02-02,19:00:00,55.57156,V ugm-3,No data,,272.3,N deg,4.7,N ms-1,7.5,N degC
2022-02-02,20:00:00,46.16305,V ugm-3,No data,,273.4,N deg,5.3,N ms-1,7.2,N degC
2022-02-02,21:00:00,24.30513,V ugm-3,No data,,273.9,N deg,5.3,N ms-1,6.8,N degC
2022-02-02,22:00:00,27.5497,V ugm-3,No data,,270.7,N deg,5,N ms-1,6.6,N degC
2022-02-02,23:00:00,29.78327,V ugm-3,No data,,257.8,N deg,4.2,N ms-1,6.7,N degC
2022-02-02,24:00:00,12.28582,V ugm-3,No data,,265.2,N deg,5.3,N ms-1,6.6,N degC
2022-02-03,01:00:00,9.86209,V ugm-3,No data,,244.4,N deg,3.4,N ms-1,6.4,N degC
2022-02-03,02:00:00,10.14605,V ugm-3,No data,,244.1,N deg,3.3,N ms-1,6.3,N degC
2022-02-03,03:00:00,8.51393,V ugm-3,No data,,244.4,N deg,3.2,N ms-1,5.6,N degC
2022-02-03,04:00:00,11.22784,V ugm-3,No data,,245.3,N deg,3.3,N ms-1,5.1,N degC
2022-02-03,05:00:00,21.49797,V ugm-3,No data,,253.2,N deg,3.1,N ms-1,5,N degC
2022-02-03,06:00:00,34.53296,V ugm-3,No data,,251.7,N deg,3.3,N ms-1,6.3,N degC
2022-02-03,07:00:00,44.58695,V ugm-3,No data,,249,N deg,3.4,N ms-1,6.8,N degC
2022-02-03,08:00:00,43.09616,V ugm-3,No data,,251.1,N deg,4.7,N ms-1,6.4,N degC
2022-02-03,09:00:00,54.47903,V ugm-3,No data,,260.9,N deg,5.8,N ms-1,7,N degC
2022-02-03,10:00:00,50.91961,V ugm-3,No data,,267.7,N deg,6.4,N ms-1,8.3,N degC
2022-02-03,11:00:00,37.83008,V ugm-3,No data,,265.3,N deg,5.7,N ms-1,8.7,N degC
2022-02-03,12:00:00,38.73492,V ugm-3,No data,,267.3,N deg,5,N ms-1,8.2,N degC
2022-02-03,13:00:00,30.32707,V ugm-3,No data,,261,N deg,4.8,N ms-1,7.7,N degC
2022-02-03,14:00:00,35.64777,V ugm-3,No data,,259.1,N deg,3.8,N ms-1,8.1,N degC
2022-02-03,15:00:00,41.44698,V ugm-3,No data,,246.1,N deg,3.2,N ms-1,8.2,N degC
2022-02-03,16:00:00,36.81908,V ugm-3,No data,,252.2,N deg,4,N ms-1,7.4,N degC
2022-02-03,17:00:00,40.96918,V ugm-3,No data,,256.2,N deg,5.1,N ms-1,6.7,N degC
2022-02-03,18:00:00,36.92659,V ugm-3,No data,,259,N deg,6.6,N ms-1,6.9,N degC
2022-02-03,19:00:00,23.94444,V ugm-3,No data,,254.7,N deg,7.7,N ms-1,7.3,N degC
2022-02-03,20:00:00,18.30362,V ugm-3,No data,,242.5,N deg,6.3,N ms-1,7.3,N degC
2022-02-03,21:00:00,11.17355,V ugm-3,No data,,228.2,N deg,6.1,N ms-1,7.6,N degC
2022-02-03,22:00:00,6.91709,V ugm-3,No data,,230.4,N deg,7.1,N ms-1,8.4,N degC
2022-02-03,23:00:00,7.60885,V ugm-3,No data,,236,N deg,7.2,N ms-1,8,N degC
2022-02-03,24:00:00,6.17228,V ugm-3,No data,,251.9,N deg,8.3,N ms-1,8.5,N degC
2022-02-04,01:00:00,5.03967,V ugm-3,No data,,271.5,N deg,5.9,N ms-1,8.5,N degC
2022-02-04,02:00:00,6.88539,V ugm-3,No data,,312.2,N deg,4.7,N ms-1,6.9,N degC
2022-02-04,03:00:00,3.35401,V ugm-3,No data,,319.3,N deg,4.4,N ms-1,5.4,N degC
2022-02-04,04:00:00,3.03457,V ugm-3,No data,,315.4,N deg,3.9,N ms-1,4.4,N degC
2022-02-04,05:00:00,11.49948,V ugm-3,No data,,317.1,N deg,3.8,N ms-1,4.2,N degC
2022-02-04,06:00:00,22.89216,V ugm-3,No data,,319.6,N deg,4,N ms-1,4.3,N degC
2022-02-04,07:00:00,36.30686,V ugm-3,No data,,308.7,N deg,3.3,N ms-1,4.2,N degC
2022-02-04,08:00:00,61.11073,V ugm-3,No data,,290.8,N deg,2.9,N ms-1,3,N degC
2022-02-04,09:00:00,51.05012,V ugm-3,No data,,291.1,N deg,4,N ms-1,3.5,N degC
2022-02-04,10:00:00,38.9132,V ugm-3,No data,,286.4,N deg,5.8,N ms-1,4.5,N degC
2022-02-04,11:00:00,27.68119,V ugm-3,No data,,284.4,N deg,7.1,N ms-1,5.1,N degC
2022-02-04,12:00:00,24.27403,V ugm-3,No data,,278.5,N deg,6.9,N ms-1,4.9,N degC
2022-02-04,13:00:00,18.15209,V ugm-3,No data,,279.1,N deg,8,N ms-1,5.6,N degC
2022-02-04,14:00:00,22.30386,V ugm-3,No data,,280.8,N deg,8,N ms-1,5.5,N degC
2022-02-04,15:00:00,23.10263,V ugm-3,No data,,283.8,N deg,7.9,N ms-1,5,N degC
2022-02-04,16:00:00,23.84849,V ugm-3,No data,,278.5,N deg,7.2,N ms-1,4.3,N degC
2022-02-04,17:00:00,33.85704,V ugm-3,No data,,275.5,N deg,6.5,N ms-1,3.6,N degC
2022-02-04,18:00:00,44.82311,V ugm-3,No data,,275.9,N deg,6.3,N ms-1,3.3,N degC
2022-02-04,19:00:00,26.5112,V ugm-3,No data,,274.5,N deg,5.9,N ms-1,3.1,N degC
2022-02-04,20:00:00,27.36327,V ugm-3,No data,,277.2,N deg,5.7,N ms-1,3.1,N degC
2022-02-04,21:00:00,26.88472,V ugm-3,No data,,280.3,N deg,5.8,N ms-1,3.1,N degC
2022-02-04,22:00:00,27.25732,V ugm-3,No data,,281.1,N deg,5.4,N ms-1,3.5,N degC
2022-02-04,23:00:00,19.53814,V ugm-3,No data,,279.6,N deg,4.7,N ms-1,3.6,N degC
2022-02-04,24:00:00,15.013,V ugm-3,No data,,277.9,N deg,4.9,N ms-1,3.8,N degC
2022-02-05,01:00:00,15.62422,V ugm-3,No data,,272.5,N deg,4.2,N ms-1,3.1,N degC
2022-02-05,02:00:00,10.65286,V ugm-3,No data,,269.3,N deg,4.7,N ms-1,2.9,N degC
2022-02-05,03:00:00,8.25595,V ugm-3,No data,,265.4,N deg,4.9,N ms-1,2.9,N degC
2022-02-05,04:00:00,11.61168,V ugm-3,No data,,262.7,N deg,5,N ms-1,3,N degC
2022-02-05,05:00:00,10.59961,V ugm-3,No data,,261.9,N deg,5.3,N ms-1,3,N degC
2022-02-05,06:00:00,14.96726,V ugm-3,No data,,256.8,N deg,5.4,N ms-1,2.7,N degC
2022-02-05,07:00:00,12.14407,V ugm-3,No data,,249.4,N deg,5.7,N ms-1,3,N degC
2022-02-05,08:00:00,11.50479,V ugm-3,No data,,240,N deg,6.3,N ms-1,3.9,N degC
2022-02-05,09:00:00,14.48752,V ugm-3,No data,,244.8,N deg,6.4,N ms-1,4.5,N degC
2022-02-05,10:00:00,17.6833,V ugm-3,No data,,251.3,N deg,7.3,N ms-1,5.7,N degC
2022-02-05,11:00:00,20.61259,V ugm-3,No data,,255.4,N deg,7.8,N ms-1,6.7,N degC
2022-02-05,12:00:00,22.5832,V ugm-3,No data,,250.7,N deg,7.9,N ms-1,7.1,N degC
2022-02-05,13:00:00,23.80837,V ugm-3,No data,,256.4,N deg,8.5,N ms-1,7.3,N degC
2022-02-05,14:00:00,19.92002,V ugm-3,No data,,261.3,N deg,10,N ms-1,7.3,N degC
2022-02-05,15:00:00,16.19171,V ugm-3,No data,,265.3,N deg,12.4,N ms-1,7.1,N degC
2022-02-05,16:00:00,18.00273,V ugm-3,No data,,266.6,N deg,13.5,N ms-1,7.2,N degC
2022-02-05,17:00:00,20.98553,V ugm-3,No data,,264.5,N deg,12.9,N ms-1,7.3,N degC
2022-02-05,18:00:00,18.32258,V ugm-3,No data,,263.8,N deg,12.6,N ms-1,7.5,N degC
2022-02-05,19:00:00,16.45836,V ugm-3,No data,,263.1,N deg,12.3,N ms-1,7.5,N degC
2022-02-05,20:00:00,13.04954,V ugm-3,No data,,266.3,N deg,11.9,N ms-1,7.5,N degC
2022-02-05,21:00:00,10.97228,V ugm-3,No data,,269.7,N deg,11.6,N ms-1,7.5,N degC
2022-02-05,22:00:00,8.14932,V ugm-3,No data,,272.2,N deg,11.6,N ms-1,7.5,N degC
2022-02-05,23:00:00,4.58065,V ugm-3,No data,,274.6,N deg,11.8,N ms-1,7.6,N degC
2022-02-05,24:00:00,3.56867,V ugm-3,No data,,275.8,N deg,11.5,N ms-1,7.4,N degC
2022-02-06,01:00:00,3.05535,V ugm-3,No data,,270.3,N deg,9.6,N ms-1,7.9,N degC
2022-02-06,02:00:00,2.91323,V ugm-3,No data,,273.7,N deg,10.2,N ms-1,7.8,N degC
2022-02-06,03:00:00,2.50467,V ugm-3,No data,,271.6,N deg,10.2,N ms-1,7.9,N degC
2022-02-06,04:00:00,1.86519,V ugm-3,No data,,274,N deg,10.1,N ms-1,7.8,N degC
2022-02-06,05:00:00,2.82442,V ugm-3,No data,,273.9,N deg,10,N ms-1,7.7,N degC
2022-02-06,06:00:00,6.50147,V ugm-3,No data,,279.6,N deg,9.9,N ms-1,7,N degC
2022-02-06,07:00:00,5.54224,V ugm-3,No data,,282.6,N deg,10.2,N ms-1,6.7,N degC
2022-02-06,08:00:00,5.32909,V ugm-3,No data,,283.6,N deg,10.5,N ms-1,6.4,N degC
2022-02-06,09:00:00,5.43569,V ugm-3,No data,,286.5,N deg,10.7,N ms-1,6.5,N degC
2022-02-06,10:00:00,8.36672,V ugm-3,No data,,282.8,N deg,11.4,N ms-1,6.9,N degC
2022-02-06,11:00:00,8.84635,V ugm-3,No data,,280.5,N deg,11.5,N ms-1,7.3,N degC
2022-02-06,12:00:00,11.0846,V ugm-3,No data,,279.7,N deg,11.2,N ms-1,7.5,N degC
2022-02-06,13:00:00,12.41688,V ugm-3,No data,,284.9,N deg,10.6,N ms-1,7,N degC
2022-02-06,14:00:00,19.13155,V ugm-3,No data,,289.5,N deg,10.5,N ms-1,6.6,N degC
2022-02-06,15:00:00,15.56105,V ugm-3,No data,,299.1,N deg,9.8,N ms-1,5.6,N degC
2022-02-06,16:00:00,16.04067,V ugm-3,No data,,301.4,N deg,9,N ms-1,5.3,N degC
2022-02-06,17:00:00,15.61431,V ugm-3,No data,,301.1,N deg,8.5,N ms-1,4.4,N degC
2022-02-06,18:00:00,10.92468,V ugm-3,No data,,307.4,N deg,8.3,N ms-1,4.2,N degC
2022-02-06,19:00:00,7.83378,V ugm-3,No data,,310.7,N deg,7.9,N ms-1,3.8,N degC
2022-02-06,20:00:00,7.83378,V ugm-3,No data,,324.2,N deg,7.3,N ms-1,3.5,N degC
2022-02-06,21:00:00,6.39492,V ugm-3,No data,,317.6,N deg,5.7,N ms-1,2.9,N degC
2022-02-06,22:00:00,5.16922,V ugm-3,No data,,312.5,N deg,5.7,N ms-1,2.6,N degC
2022-02-06,23:00:00,5.22253,V ugm-3,No data,,310.1,N deg,5.5,N ms-1,2.4,N degC
2022-02-06,24:00:00,2.77113,V ugm-3,No data,,304.7,N deg,5.6,N ms-1,2.1,N degC
2022-02-07,01:00:00,2.91469,V ugm-3,No data,,305.2,N deg,5.1,N ms-1,2.4,N degC
2022-02-07,02:00:00,5.40284,V ugm-3,No data,,309.2,N deg,5.9,N ms-1,2.3,N degC
2022-02-07,03:00:00,10.23678,V ugm-3,No data,,307.2,N deg,5.7,N ms-1,2.3,N degC
2022-02-07,04:00:00,8.31739,V ugm-3,No data,,312.5,N deg,5.1,N ms-1,2.2,N degC
2022-02-07,05:00:00,22.01986,V ugm-3,No data,,298.2,N deg,3.5,N ms-1,1.8,N degC
2022-02-07,06:00:00,61.74761,V ugm-3,No data,,275.7,N deg,2.8,N ms-1,1.1,N degC
2022-02-07,07:00:00,77.4782,V ugm-3,No data,,269.6,N deg,2.7,N ms-1,0.7,N degC
2022-02-07,08:00:00,82.28633,V ugm-3,No data,,248.5,N deg,2.7,N ms-1,0.2,N degC
2022-02-07,09:00:00,68.78913,V ugm-3,No data,,231.8,N deg,2.6,N ms-1,1.1,N degC
2022-02-07,10:00:00,56.95018,V ugm-3,No data,,244.1,N deg,3.5,N ms-1,3.6,N degC
2022-02-07,11:00:00,42.33736,V ugm-3,No data,,249.7,N deg,4.2,N ms-1,5.9,N degC
2022-02-07,12:00:00,27.51397,V ugm-3,No data,,249.5,N deg,4.9,N ms-1,7.3,N degC
2022-02-07,13:00:00,26.39428,V ugm-3,No data,,254.1,N deg,5.6,N ms-1,8.3,N degC
2022-02-07,14:00:00,29.16686,V ugm-3,No data,,252.6,N deg,7.1,N ms-1,8.1,N degC
2022-02-07,15:00:00,32.09949,V ugm-3,No data,,250.4,N deg,7.5,N ms-1,7.7,N degC
2022-02-07,16:00:00,33.2726,V ugm-3,No data,,251.9,N deg,6,N ms-1,7.8,N degC
2022-02-07,17:00:00,35.83167,V ugm-3,No data,,242.7,N deg,4.9,N ms-1,8.6,N degC
2022-02-07,18:00:00,35.40478,V ugm-3,No data,,251.8,N deg,5.2,N ms-1,9,N degC
2022-02-07,19:00:00,43.88266,V ugm-3,No data,,254.5,N deg,5.1,N ms-1,9,N degC
2022-02-07,20:00:00,36.63025,V ugm-3,No data,,256.9,N deg,5.5,N ms-1,8.8,N degC
2022-02-07,21:00:00,26.44532,V ugm-3,No data,,256.1,N deg,5.5,N ms-1,8.8,N degC
2022-02-07,22:00:00,19.72723,V ugm-3,No data,,256.3,N deg,5.6,N ms-1,8.7,N degC
2022-02-07,23:00:00,12.95603,V ugm-3,No data,,252.7,N deg,5.9,N ms-1,8.8,N degC
2022-02-07,24:00:00,6.82475,V ugm-3,No data,,251.4,N deg,6.2,N ms-1,8.8,N degC
2022-02-08,01:00:00,5.5479,V ugm-3,No data,,246.1,N deg,6.5,N ms-1,8,N degC
2022-02-08,02:00:00,5.76116,V ugm-3,No data,,246.9,N deg,6.5,N ms-1,8,N degC
2022-02-08,03:00:00,6.4546,V ugm-3,No data,,255.8,N deg,6.7,N ms-1,8.1,N degC
2022-02-08,04:00:00,8.37484,V ugm-3,No data,,262.1,N deg,7,N ms-1,8.3,N degC
2022-02-08,05:00:00,13.12267,V ugm-3,No data,,267.3,N deg,7.2,N ms-1,8.6,N degC
2022-02-08,06:00:00,21.81819,V ugm-3,No data,,270.9,N deg,7.3,N ms-1,9.3,N degC
2022-02-08,07:00:00,26.72702,V ugm-3,No data,,268,N deg,6.3,N ms-1,9.4,N degC
2022-02-08,08:00:00,32.38258,V ugm-3,No data,,262.2,N deg,5.3,N ms-1,9.4,N degC
2022-02-08,09:00:00,33.23536,V ugm-3,No data,,259.9,N deg,4.6,N ms-1,9.3,N degC
2022-02-08,10:00:00,30.942,V ugm-3,No data,,254.8,N deg,4.6,N ms-1,9.3,N degC
2022-02-08,11:00:00,29.87519,V ugm-3,No data,,256.8,N deg,5.1,N ms-1,9.3,N degC
2022-02-08,12:00:00,28.11481,V ugm-3,No data,,255.8,N deg,4.8,N ms-1,9.5,N degC
2022-02-08,13:00:00,25.39417,V ugm-3,No data,,257.7,N deg,4.9,N ms-1,9.7,N degC
2022-02-08,14:00:00,27.15394,V ugm-3,No data,,258.3,N deg,5.1,N ms-1,9.8,N degC
2022-02-08,15:00:00,26.72754,V ugm-3,No data,,258,N deg,5.1,N ms-1,9.9,N degC
2022-02-08,16:00:00,33.07517,V ugm-3,No data,,252.4,N deg,4.5,N ms-1,9.2,N degC
2022-02-08,17:00:00,36.33005,V ugm-3,No data,,245.8,N deg,4.7,N ms-1,8.4,N degC
2022-02-08,18:00:00,30.72779,V ugm-3,No data,,249.6,N deg,5.1,N ms-1,8.8,N degC
2022-02-08,19:00:00,20.05824,V ugm-3,No data,,250,N deg,5.8,N ms-1,8.7,N degC
2022-02-08,20:00:00,16.16375,V ugm-3,No data,,249.3,N deg,6.3,N ms-1,8.5,N degC
2022-02-08,21:00:00,13.01607,V ugm-3,No data,,248.4,N deg,6.4,N ms-1,8.5,N degC
2022-02-08,22:00:00,10.72213,V ugm-3,No data,,246.5,N deg,6.9,N ms-1,8.3,N degC
2022-02-08,23:00:00,10.08201,V ugm-3,No data,,248.2,N deg,7.6,N ms-1,8.3,N degC
2022-02-08,24:00:00,5.01423,V ugm-3,No data,,251,N deg,8.2,N ms-1,8.3,N degC
2022-02-09,01:00:00,5.05229,V ugm-3,No data,,253.1,N deg,6.9,N ms-1,9.3,N degC
2022-02-09,02:00:00,5.90607,V ugm-3,No data,,256.9,N deg,6.7,N ms-1,9.2,N degC
2022-02-09,03:00:00,7.63175,V ugm-3,No data,,265.3,N deg,5.3,N ms-1,8.7,N degC
2022-02-09,04:00:00,6.56433,V ugm-3,No data,,288.7,N deg,4.7,N ms-1,8,N degC
2022-02-09,05:00:00,9.17972,V ugm-3,No data,,284.3,N deg,5.4,N ms-1,7.6,N degC
2022-02-09,06:00:00,25.19128,V ugm-3,No data,,287.7,N deg,5.6,N ms-1,7,N degC
2022-02-09,07:00:00,31.86555,V ugm-3,No data,,289.3,N deg,5.4,N ms-1,6.5,N degC
2022-02-09,08:00:00,43.93171,V ugm-3,No data,,283.2,N deg,4.3,N ms-1,6,N degC
2022-02-09,09:00:00,34.80215,V ugm-3,No data,,281.2,N deg,4.2,N ms-1,5.9,N degC
2022-02-09,10:00:00,28.44989,V ugm-3,No data,,284.7,N deg,5.2,N ms-1,6.8,N degC
2022-02-09,11:00:00,27.9707,V ugm-3,No data,,282.6,N deg,5.8,N ms-1,7.7,N degC
2022-02-09,12:00:00,26.15643,V ugm-3,No data,,285.4,N deg,6.1,N ms-1,8,N degC
2022-02-09,13:00:00,20.60434,V ugm-3,No data,,284.4,N deg,5.8,N ms-1,8,N degC
2022-02-09,14:00:00,25.62199,V ugm-3,No data,,283.5,N deg,5.2,N ms-1,7.8,N degC
2022-02-09,15:00:00,25.78295,V ugm-3,No data,,280.9,N deg,4.7,N ms-1,7.3,N degC
2022-02-09,16:00:00,33.78797,V ugm-3,No data,,274.6,N deg,3.5,N ms-1,6.2,N degC
2022-02-09,17:00:00,46.65289,V ugm-3,No data,,250.6,N deg,2.2,N ms-1,4.2,N degC
2022-02-09,18:00:00,58.76915,V ugm-3,No data,,242.2,N deg,2.4,N ms-1,3.2,N degC
2022-02-09,19:00:00,60.36552,V ugm-3,No data,,240.6,N deg,2.6,N ms-1,2.8,N degC
2022-02-09,20:00:00,67.2501,V ugm-3,No data,,242.2,N deg,2.5,N ms-1,2.4,N degC
2022-02-09,21:00:00,51.93089,V ugm-3,No data,,248.1,N deg,2.5,N ms-1,2.1,N degC
2022-02-09,22:00:00,49.58128,V ugm-3,No data,,258.6,N deg,2.5,N ms-1,2.3,N degC
2022-02-09,23:00:00,36.02465,V ugm-3,No data,,264.1,N deg,2.1,N ms-1,1.9,N degC
2022-02-09,24:00:00,39.28029,V ugm-3,No data,,246,N deg,2,N ms-1,1,N degC
2022-02-10,01:00:00,25.84372,V ugm-3,No data,,265.2,N deg,3,N ms-1,3.6,N degC
2022-02-10,02:00:00,21.92777,V ugm-3,No data,,276.4,N deg,3.3,N ms-1,3.2,N degC
2022-02-10,03:00:00,12.81495,V ugm-3,No data,,274.7,N deg,3,N ms-1,2.7,N degC
2022-02-10,04:00:00,11.10642,V ugm-3,No data,,271.7,N deg,2.7,N ms-1,2.1,N degC
2022-02-10,05:00:00,20.88022,V ugm-3,No data,,272.3,N deg,3.1,N ms-1,1.9,N degC
2022-02-10,06:00:00,25.36551,V ugm-3,No data,,267,N deg,3,N ms-1,1.7,N degC
2022-02-10,07:00:00,37.7044,V ugm-3,No data,,257.3,N deg,3,N ms-1,1.4,N degC
2022-02-10,08:00:00,54.37189,V ugm-3,No data,,250.5,N deg,3.6,N ms-1,1.4,N degC
2022-02-10,09:00:00,47.32142,V ugm-3,No data,,261.1,N deg,5.4,N ms-1,2.8,N degC
2022-02-10,10:00:00,30.22865,V ugm-3,No data,,270.8,N deg,6,N ms-1,4.2,N degC
2022-02-10,11:00:00,23.66119,V ugm-3,No data,,272.2,N deg,6.9,N ms-1,4.9,N degC
2022-02-10,12:00:00,23.28701,V ugm-3,No data,,273.3,N deg,7.1,N ms-1,5.6,N degC
2022-02-10,13:00:00,19.97573,V ugm-3,No data,,273.8,N deg,7.1,N ms-1,6,N degC
2022-02-10,14:00:00,20.98977,V ugm-3,No data,,272.5,N deg,7.4,N ms-1,5.9,N degC
2022-02-10,15:00:00,23.49978,V ugm-3,No data,,269.2,N deg,7.7,N ms-1,5.5,N degC
2022-02-10,16:00:00,27.66497,V ugm-3,No data,,275,N deg,8.9,N ms-1,4.8,N degC
2022-02-10,17:00:00,36.47758,V ugm-3,No data,,284.8,N deg,10.2,N ms-1,4.3,N degC
2022-02-10,18:00:00,36.36953,V ugm-3,No data,,298.1,N deg,9.6,N ms-1,4.5,N degC
2022-02-10,19:00:00,31.82746,V ugm-3,No data,,308.4,N deg,8.8,N ms-1,4.4,N degC
2022-02-10,20:00:00,17.62148,V ugm-3,No data,,315.2,N deg,6.4,N ms-1,3.8,N degC
2022-02-10,21:00:00,14.2042,V ugm-3,No data,,318.8,N deg,5.7,N ms-1,3.3,N degC
2022-02-10,22:00:00,12.92187,V ugm-3,No data,,323.7,N deg,5.2,N ms-1,2.8,N degC
2022-02-10,23:00:00,15.80452,V ugm-3,No data,,327.8,N deg,4.7,N ms-1,2.2,N degC
2022-02-10,24:00:00,17.46011,V ugm-3,No data,,331.3,N deg,4,N ms-1,1.7,N degC
2022-02-11,01:00:00,14.03188,V ugm-3,No data,,305.5,N deg,2.5,N ms-1,1.6,N degC
2022-02-11,02:00:00,13.2476,V ugm-3,No data,,308.3,N deg,2.3,N ms-1,0.9,N degC
2022-02-11,03:00:00,34.99307,V ugm-3,No data,,310.3,N deg,2.3,N ms-1,0.4,N degC
2022-02-11,04:00:00,41.40406,V ugm-3,No data,,298.6,N deg,2.2,N ms-1,-0.4,N degC
2022-02-11,05:00:00,41.96177,V ugm-3,No data,,296.5,N deg,2.3,N ms-1,-0.8,N degC
2022-02-11,06:00:00,56.04909,V ugm-3,No data,,287.7,N deg,2.2,N ms-1,-1.3,N degC
2022-02-11,07:00:00,71.28474,V ugm-3,No data,,276.7,N deg,2.2,N ms-1,-1.7,N degC
2022-02-11,08:00:00,70.79846,V ugm-3,No data,,261.2,N deg,2,N ms-1,-2.2,N degC
2022-02-11,09:00:00,66.43093,V ugm-3,No data,,232.5,N deg,1.7,N ms-1,-0.2,N degC
2022-02-11,10:00:00,55.98184,V ugm-3,No data,,200.5,N deg,2.4,N ms-1,2.9,N degC
2022-02-11,11:00:00,48.37686,V ugm-3,No data,,212,N deg,3.5,N ms-1,4.4,N degC
