Hourly measurement data supplied by UK-air on 10/07/2024
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Barnsley Road",,,,,,,,,
Latitude,,53.404950,,,,,,,,,,
Longitude,,-1.455815,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,
Zone,,Yorkshire & Humberside,,,,,,,,,,
Agglomeration,,Sheffield Urban Area,,,,,,,,,,
Local Authority,,"Sheffield",,,,,,,,,,
Date,Time,"Nitrogen dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2022-02-01,01:00:00,11.76708,V ugm-3,5,V ugm-3 (BAM),279,N deg,7.6,N ms-1,6.7,N degC
2022-02-01,02:00:00,4.24161,V ugm-3,4,V ugm-3 (BAM),281.2,N deg,7.9,N ms-1,7,N degC
2022-02-01,03:00:00,4.32538,V ugm-3,2,V ugm-3 (BAM),289.3,N deg,8.2,N ms-1,7.6,N degC
2022-02-01,04:00:00,3.18189,V ugm-3,3,V ugm-3 (BAM),298.6,N deg,8.8,N ms-1,8.4,N degC
2022-02-01,05:00:00,4.27099,V ugm-3,1,V ugm-3 (BAM),304.1,N deg,10.1,N ms-1,8.7,N degC
2022-02-01,06:00:00,10.57225,V ugm-3,0,V ugm-3 (BAM),306.8,N deg,11,N ms-1,9,N degC
2022-02-01,07:00:00,24.08617,V ugm-3,1,V ugm-3 (BAM),309.2,N deg,11.1,N ms-1,9.1,N degC
2022-02-01,08:00:00,26.22003,V ugm-3,3,V ugm-3 (BAM),310.2,N deg,11.1,N ms-1,8.9,N degC
2022-02-01,09:00:00,29.96125,V ugm-3,2,V ugm-3 (BAM),311,N deg,11.1,N ms-1,8.7,N degC
2022-02-01,10:00:00,18.64191,V ugm-3,1,V ugm-3 (BAM),312.1,N deg,11.2,N ms-1,8.7,N degC
2022-02-01,11:00:00,20.74925,V ugm-3,4,V ugm-3 (BAM),311.4,N deg,11.5,N ms-1,8.9,N degC
2022-02-01,12:00:00,15.57962,V ugm-3,7,V ugm-3 (BAM),311.8,N deg,11.6,N ms-1,9,N degC
2022-02-01,13:00:00,14.7945,V ugm-3,7,V ugm-3 (BAM),312.6,N deg,11.4,N ms-1,8.8,N degC
2022-02-01,14:00:00,16.84915,V ugm-3,5,V ugm-3 (BAM),312.2,N deg,11.3,N ms-1,8.7,N degC
2022-02-01,15:00:00,16.09393,V ugm-3,7,V ugm-3 (BAM),311.5,N deg,10.9,N ms-1,8.4,N degC
2022-02-01,16:00:00,19.0374,V ugm-3,8,V ugm-3 (BAM),309.9,N deg,10,N ms-1,7.9,N degC
2022-02-01,17:00:00,26.25919,V ugm-3,8,V ugm-3 (BAM),309.8,N deg,8.9,N ms-1,7.5,N degC
2022-02-01,18:00:00,21.80427,V ugm-3,10,V ugm-3 (BAM),308.6,N deg,8.5,N ms-1,7.3,N degC
2022-02-01,19:00:00,24.03991,V ugm-3,7,V ugm-3 (BAM),307,N deg,7.4,N ms-1,7.2,N degC
2022-02-01,20:00:00,16.98658,V ugm-3,7,V ugm-3 (BAM),304.8,N deg,6.9,N ms-1,7.1,N degC
2022-02-01,21:00:00,13.48729,V ugm-3,11,V ugm-3 (BAM),303.6,N deg,6.5,N ms-1,7,N degC
2022-02-01,22:00:00,17.2021,V ugm-3,10,V ugm-3 (BAM),299.3,N deg,5.8,N ms-1,6.9,N degC
2022-02-01,23:00:00,15.35045,V ugm-3,6,V ugm-3 (BAM),289,N deg,4.7,N ms-1,6.7,N degC
2022-02-01,24:00:00,11.63123,V ugm-3,4,V ugm-3 (BAM),286.9,N deg,5.2,N ms-1,7.6,N degC
2022-02-02,01:00:00,14.705,V ugm-3,3,V ugm-3 (BAM),294.2,N deg,5.9,N ms-1,9.1,N degC
2022-02-02,02:00:00,11.11984,V ugm-3,2,V ugm-3 (BAM),299.1,N deg,5.3,N ms-1,9.2,N degC
2022-02-02,03:00:00,7.12229,V ugm-3,4,V ugm-3 (BAM),300.2,N deg,5.6,N ms-1,9.5,N degC
2022-02-02,04:00:00,4.78918,V ugm-3,2,V ugm-3 (BAM),297.9,N deg,5.4,N ms-1,9.5,N degC
2022-02-02,05:00:00,4.22602,V ugm-3,0,V ugm-3 (BAM),293.3,N deg,5.7,N ms-1,9.4,N degC
2022-02-02,06:00:00,7.45981,V ugm-3,1,V ugm-3 (BAM),296.5,N deg,6.1,N ms-1,9.3,N degC
2022-02-02,07:00:00,29.67728,V ugm-3,2,V ugm-3 (BAM),298.1,N deg,6.4,N ms-1,9.1,N degC
2022-02-02,08:00:00,33.96968,V ugm-3,2,V ugm-3 (BAM),298.9,N deg,6.4,N ms-1,9,N degC
2022-02-02,09:00:00,40.70076,V ugm-3,2,V ugm-3 (BAM),298.1,N deg,6.4,N ms-1,8.7,N degC
2022-02-02,10:00:00,34.41537,V ugm-3,4,V ugm-3 (BAM),297.6,N deg,6.5,N ms-1,8.8,N degC
2022-02-02,11:00:00,29.23641,V ugm-3,2,V ugm-3 (BAM),300.9,N deg,6.8,N ms-1,9,N degC
2022-02-02,12:00:00,35.16187,V ugm-3,3,V ugm-3 (BAM),300.2,N deg,6.3,N ms-1,8.9,N degC
2022-02-02,13:00:00,31.94404,V ugm-3,7,V ugm-3 (BAM),296,N deg,5.5,N ms-1,8.7,N degC
2022-02-02,14:00:00,42.58832,V ugm-3,6,V ugm-3 (BAM),287.7,N deg,4.9,N ms-1,8.6,N degC
2022-02-02,15:00:00,42.86627,V ugm-3,6,V ugm-3 (BAM),290,N deg,5.2,N ms-1,8.4,N degC
2022-02-02,16:00:00,42.92329,V ugm-3,6,V ugm-3 (BAM),275.5,N deg,4.5,N ms-1,8.2,N degC
2022-02-02,17:00:00,91.94955,V ugm-3,12,V ugm-3 (BAM),276,N deg,3.6,N ms-1,7.6,N degC
2022-02-02,18:00:00,59.24589,V ugm-3,12,V ugm-3 (BAM),277.7,N deg,4.2,N ms-1,7.5,N degC
2022-02-02,19:00:00,63.99106,V ugm-3,9,V ugm-3 (BAM),272.3,N deg,4.7,N ms-1,7.5,N degC
2022-02-02,20:00:00,46.68773,V ugm-3,8,V ugm-3 (BAM),273.4,N deg,5.3,N ms-1,7.2,N degC
2022-02-02,21:00:00,46.27705,V ugm-3,13,V ugm-3 (BAM),273.9,N deg,5.3,N ms-1,6.8,N degC
2022-02-02,22:00:00,47.43555,V ugm-3,15,V ugm-3 (BAM),270.7,N deg,5,N ms-1,6.6,N degC
2022-02-02,23:00:00,49.00289,V ugm-3,12,V ugm-3 (BAM),257.8,N deg,4.2,N ms-1,6.7,N degC
2022-02-02,24:00:00,39.38439,V ugm-3,10,V ugm-3 (BAM),265.2,N deg,5.3,N ms-1,6.6,N degC
2022-02-03,01:00:00,23.53945,V ugm-3,8,V ugm-3 (BAM),244.4,N deg,3.4,N ms-1,6.4,N degC
2022-02-03,02:00:00,15.07804,V ugm-3,10,V ugm-3 (BAM),244.1,N deg,3.3,N ms-1,6.3,N degC
2022-02-03,03:00:00,10.72305,V ugm-3,6,V ugm-3 (BAM),244.4,N deg,3.2,N ms-1,5.6,N degC
2022-02-03,04:00:00,9.74599,V ugm-3,4,V ugm-3 (BAM),245.3,N deg,3.3,N ms-1,5.1,N degC
2022-02-03,05:00:00,11.59038,V ugm-3,1,V ugm-3 (BAM),253.2,N deg,3.1,N ms-1,5,N degC
2022-02-03,06:00:00,20.95099,V ugm-3,3,V ugm-3 (BAM),251.7,N deg,3.3,N ms-1,6.3,N degC
2022-02-03,07:00:00,39.33317,V ugm-3,6,V ugm-3 (BAM),249,N deg,3.4,N ms-1,6.8,N degC
2022-02-03,08:00:00,51.76539,V ugm-3,5,V ugm-3 (BAM),251.1,N deg,4.7,N ms-1,6.4,N degC
2022-02-03,09:00:00,81.63546,V ugm-3,4,V ugm-3 (BAM),260.9,N deg,5.8,N ms-1,7,N degC
2022-02-03,10:00:00,53.74926,V ugm-3,11,V ugm-3 (BAM),267.7,N deg,6.4,N ms-1,8.3,N degC
2022-02-03,11:00:00,31.57297,V ugm-3,8,V ugm-3 (BAM),265.3,N deg,5.7,N ms-1,8.7,N degC
2022-02-03,12:00:00,40.22588,V ugm-3,7,V ugm-3 (BAM),267.3,N deg,5,N ms-1,8.2,N degC
2022-02-03,13:00:00,46.20379,V ugm-3,11,V ugm-3 (BAM),261,N deg,4.8,N ms-1,7.7,N degC
2022-02-03,14:00:00,51.17633,V ugm-3,10,V ugm-3 (BAM),259.1,N deg,3.8,N ms-1,8.1,N degC
2022-02-03,15:00:00,52.41243,V ugm-3,9,V ugm-3 (BAM),246.1,N deg,3.2,N ms-1,8.2,N degC
2022-02-03,16:00:00,49.67568,V ugm-3,6,V ugm-3 (BAM),252.2,N deg,4,N ms-1,7.4,N degC
2022-02-03,17:00:00,41.79781,V ugm-3,4,V ugm-3 (BAM),256.2,N deg,5.1,N ms-1,6.7,N degC
2022-02-03,18:00:00,41.19089,V ugm-3,4,V ugm-3 (BAM),259,N deg,6.6,N ms-1,6.9,N degC
2022-02-03,19:00:00,33.14833,V ugm-3,6,V ugm-3 (BAM),254.7,N deg,7.7,N ms-1,7.3,N degC
2022-02-03,20:00:00,38.77838,V ugm-3,7,V ugm-3 (BAM),242.5,N deg,6.3,N ms-1,7.3,N degC
2022-02-03,21:00:00,28.31993,V ugm-3,9,V ugm-3 (BAM),228.2,N deg,6.1,N ms-1,7.6,N degC
2022-02-03,22:00:00,18.00602,V ugm-3,5,V ugm-3 (BAM),230.4,N deg,7.1,N ms-1,8.4,N degC
2022-02-03,23:00:00,13.91803,V ugm-3,4,V ugm-3 (BAM),236,N deg,7.2,N ms-1,8,N degC
2022-02-03,24:00:00,6.68041,V ugm-3,4,V ugm-3 (BAM),251.9,N deg,8.3,N ms-1,8.5,N degC
2022-02-04,01:00:00,10.06225,V ugm-3,5,V ugm-3 (BAM),271.5,N deg,5.9,N ms-1,8.5,N degC
2022-02-04,02:00:00,3.79933,V ugm-3,7,V ugm-3 (BAM),312.2,N deg,4.7,N ms-1,6.9,N degC
2022-02-04,03:00:00,4.4654,V ugm-3,4,V ugm-3 (BAM),319.3,N deg,4.4,N ms-1,5.4,N degC
2022-02-04,04:00:00,4.93883,V ugm-3,0,V ugm-3 (BAM),315.4,N deg,3.9,N ms-1,4.4,N degC
2022-02-04,05:00:00,6.21083,V ugm-3,4,V ugm-3 (BAM),317.1,N deg,3.8,N ms-1,4.2,N degC
2022-02-04,06:00:00,14.58334,V ugm-3,4,V ugm-3 (BAM),319.6,N deg,4,N ms-1,4.3,N degC
2022-02-04,07:00:00,34.4505,V ugm-3,2,V ugm-3 (BAM),308.7,N deg,3.3,N ms-1,4.2,N degC
2022-02-04,08:00:00,54.06836,V ugm-3,5,V ugm-3 (BAM),290.8,N deg,2.9,N ms-1,3,N degC
2022-02-04,09:00:00,61.48903,V ugm-3,8,V ugm-3 (BAM),291.1,N deg,4,N ms-1,3.5,N degC
2022-02-04,10:00:00,46.47861,V ugm-3,7,V ugm-3 (BAM),286.4,N deg,5.8,N ms-1,4.5,N degC
2022-02-04,11:00:00,34.78327,V ugm-3,6,V ugm-3 (BAM),284.4,N deg,7.1,N ms-1,5.1,N degC
2022-02-04,12:00:00,24.36109,V ugm-3,5,V ugm-3 (BAM),278.5,N deg,6.9,N ms-1,4.9,N degC
2022-02-04,13:00:00,22.56337,V ugm-3,6,V ugm-3 (BAM),279.1,N deg,8,N ms-1,5.6,N degC
2022-02-04,14:00:00,24.55299,V ugm-3,6,V ugm-3 (BAM),280.8,N deg,8,N ms-1,5.5,N degC
2022-02-04,15:00:00,24.05208,V ugm-3,5,V ugm-3 (BAM),283.8,N deg,7.9,N ms-1,5,N degC
2022-02-04,16:00:00,26.18756,V ugm-3,8,V ugm-3 (BAM),278.5,N deg,7.2,N ms-1,4.3,N degC
2022-02-04,17:00:00,55.62264,V ugm-3,6,V ugm-3 (BAM),275.5,N deg,6.5,N ms-1,3.6,N degC
2022-02-04,18:00:00,42.45937,V ugm-3,7,V ugm-3 (BAM),275.9,N deg,6.3,N ms-1,3.3,N degC
2022-02-04,19:00:00,36.42156,V ugm-3,9,V ugm-3 (BAM),274.5,N deg,5.9,N ms-1,3.1,N degC
2022-02-04,20:00:00,36.86667,V ugm-3,8,V ugm-3 (BAM),277.2,N deg,5.7,N ms-1,3.1,N degC
2022-02-04,21:00:00,49.90581,V ugm-3,7,V ugm-3 (BAM),280.3,N deg,5.8,N ms-1,3.1,N degC
2022-02-04,22:00:00,48.26901,V ugm-3,7,V ugm-3 (BAM),281.1,N deg,5.4,N ms-1,3.5,N degC
2022-02-04,23:00:00,34.19453,V ugm-3,5,V ugm-3 (BAM),279.6,N deg,4.7,N ms-1,3.6,N degC
2022-02-04,24:00:00,34.41061,V ugm-3,9,V ugm-3 (BAM),277.9,N deg,4.9,N ms-1,3.8,N degC
2022-02-05,01:00:00,19.61051,V ugm-3,7,V ugm-3 (BAM),272.5,N deg,4.2,N ms-1,3.1,N degC
2022-02-05,02:00:00,15.88036,V ugm-3,4,V ugm-3 (BAM),269.3,N deg,4.7,N ms-1,2.9,N degC
2022-02-05,03:00:00,10.54914,V ugm-3,9,V ugm-3 (BAM),265.4,N deg,4.9,N ms-1,2.9,N degC
2022-02-05,04:00:00,13.90932,V ugm-3,9,V ugm-3 (BAM),262.7,N deg,5,N ms-1,3,N degC
2022-02-05,05:00:00,11.00243,V ugm-3,7,V ugm-3 (BAM),261.9,N deg,5.3,N ms-1,3,N degC
2022-02-05,06:00:00,16.80283,V ugm-3,5,V ugm-3 (BAM),256.8,N deg,5.4,N ms-1,2.7,N degC
2022-02-05,07:00:00,24.99643,V ugm-3,4,V ugm-3 (BAM),249.4,N deg,5.7,N ms-1,3,N degC
2022-02-05,08:00:00,27.61127,V ugm-3,4,V ugm-3 (BAM),240,N deg,6.3,N ms-1,3.9,N degC
2022-02-05,09:00:00,23.07519,V ugm-3,6,V ugm-3 (BAM),244.8,N deg,6.4,N ms-1,4.5,N degC
2022-02-05,10:00:00,24.92012,V ugm-3,5,V ugm-3 (BAM),251.3,N deg,7.3,N ms-1,5.7,N degC
2022-02-05,11:00:00,36.37087,V ugm-3,6,V ugm-3 (BAM),255.4,N deg,7.8,N ms-1,6.7,N degC
2022-02-05,12:00:00,33.28745,V ugm-3,6,V ugm-3 (BAM),250.7,N deg,7.9,N ms-1,7.1,N degC
2022-02-05,13:00:00,27.28594,V ugm-3,3,V ugm-3 (BAM),256.4,N deg,8.5,N ms-1,7.3,N degC
2022-02-05,14:00:00,16.39215,V ugm-3,2,V ugm-3 (BAM),261.3,N deg,10,N ms-1,7.3,N degC
2022-02-05,15:00:00,21.66734,V ugm-3,5,V ugm-3 (BAM),265.3,N deg,12.4,N ms-1,7.1,N degC
2022-02-05,16:00:00,24.10071,V ugm-3,3,V ugm-3 (BAM),266.6,N deg,13.5,N ms-1,7.2,N degC
2022-02-05,17:00:00,17.16831,V ugm-3,5,V ugm-3 (BAM),264.5,N deg,12.9,N ms-1,7.3,N degC
2022-02-05,18:00:00,23.7598,V ugm-3,4,V ugm-3 (BAM),263.8,N deg,12.6,N ms-1,7.5,N degC
2022-02-05,19:00:00,19.08017,V ugm-3,5,V ugm-3 (BAM),263.1,N deg,12.3,N ms-1,7.5,N degC
2022-02-05,20:00:00,22.30247,V ugm-3,4,V ugm-3 (BAM),266.3,N deg,11.9,N ms-1,7.5,N degC
2022-02-05,21:00:00,20.03193,V ugm-3,2,V ugm-3 (BAM),269.7,N deg,11.6,N ms-1,7.5,N degC
2022-02-05,22:00:00,18.68388,V ugm-3,3,V ugm-3 (BAM),272.2,N deg,11.6,N ms-1,7.5,N degC
2022-02-05,23:00:00,12.26517,V ugm-3,3,V ugm-3 (BAM),274.6,N deg,11.8,N ms-1,7.6,N degC
2022-02-05,24:00:00,9.27733,V ugm-3,3,V ugm-3 (BAM),275.8,N deg,11.5,N ms-1,7.4,N degC
2022-02-06,01:00:00,5.09004,V ugm-3,5,V ugm-3 (BAM),270.3,N deg,9.6,N ms-1,7.9,N degC
2022-02-06,02:00:00,7.4487,V ugm-3,5,V ugm-3 (BAM),273.7,N deg,10.2,N ms-1,7.8,N degC
2022-02-06,03:00:00,7.82885,V ugm-3,5,V ugm-3 (BAM),271.6,N deg,10.2,N ms-1,7.9,N degC
2022-02-06,04:00:00,4.60045,V ugm-3,3,V ugm-3 (BAM),274,N deg,10.1,N ms-1,7.8,N degC
2022-02-06,05:00:00,3.7448,V ugm-3,0,V ugm-3 (BAM),273.9,N deg,10,N ms-1,7.7,N degC
2022-02-06,06:00:00,10.62608,V ugm-3,-2,V ugm-3 (BAM),279.6,N deg,9.9,N ms-1,7,N degC
2022-02-06,07:00:00,7.21657,V ugm-3,-1,V ugm-3 (BAM),282.6,N deg,10.2,N ms-1,6.7,N degC
2022-02-06,08:00:00,9.57378,V ugm-3,1,V ugm-3 (BAM),283.6,N deg,10.5,N ms-1,6.4,N degC
2022-02-06,09:00:00,7.91682,V ugm-3,4,V ugm-3 (BAM),286.5,N deg,10.7,N ms-1,6.5,N degC
2022-02-06,10:00:00,9.68287,V ugm-3,4,V ugm-3 (BAM),282.8,N deg,11.4,N ms-1,6.9,N degC
2022-02-06,11:00:00,13.16591,V ugm-3,3,V ugm-3 (BAM),280.5,N deg,11.5,N ms-1,7.3,N degC
2022-02-06,12:00:00,12.80533,V ugm-3,3,V ugm-3 (BAM),279.7,N deg,11.2,N ms-1,7.5,N degC
2022-02-06,13:00:00,14.63263,V ugm-3,4,V ugm-3 (BAM),284.9,N deg,10.6,N ms-1,7,N degC
2022-02-06,14:00:00,14.20054,V ugm-3,8,V ugm-3 (BAM),289.5,N deg,10.5,N ms-1,6.6,N degC
2022-02-06,15:00:00,11.91148,V ugm-3,7,V ugm-3 (BAM),299.1,N deg,9.8,N ms-1,5.6,N degC
2022-02-06,16:00:00,14.62684,V ugm-3,5,V ugm-3 (BAM),301.4,N deg,9,N ms-1,5.3,N degC
2022-02-06,17:00:00,12.6224,V ugm-3,4,V ugm-3 (BAM),301.1,N deg,8.5,N ms-1,4.4,N degC
2022-02-06,18:00:00,13.80542,V ugm-3,9,V ugm-3 (BAM),307.4,N deg,8.3,N ms-1,4.2,N degC
2022-02-06,19:00:00,8.31275,V ugm-3,7,V ugm-3 (BAM),310.7,N deg,7.9,N ms-1,3.8,N degC
2022-02-06,20:00:00,17.12117,V ugm-3,6,V ugm-3 (BAM),324.2,N deg,7.3,N ms-1,3.5,N degC
2022-02-06,21:00:00,13.27551,V ugm-3,8,V ugm-3 (BAM),317.6,N deg,5.7,N ms-1,2.9,N degC
2022-02-06,22:00:00,7.28777,V ugm-3,6,V ugm-3 (BAM),312.5,N deg,5.7,N ms-1,2.6,N degC
2022-02-06,23:00:00,8.94413,V ugm-3,7,V ugm-3 (BAM),310.1,N deg,5.5,N ms-1,2.4,N degC
2022-02-06,24:00:00,6.93968,V ugm-3,6,V ugm-3 (BAM),304.7,N deg,5.6,N ms-1,2.1,N degC
2022-02-07,01:00:00,7.33128,V ugm-3,5,V ugm-3 (BAM),305.2,N deg,5.1,N ms-1,2.4,N degC
2022-02-07,02:00:00,12.83073,V ugm-3,2,V ugm-3 (BAM),309.2,N deg,5.9,N ms-1,2.3,N degC
2022-02-07,03:00:00,7.53753,V ugm-3,2,V ugm-3 (BAM),307.2,N deg,5.7,N ms-1,2.3,N degC
2022-02-07,04:00:00,8.59548,V ugm-3,2,V ugm-3 (BAM),312.5,N deg,5.1,N ms-1,2.2,N degC
2022-02-07,05:00:00,10.50593,V ugm-3,1,V ugm-3 (BAM),298.2,N deg,3.5,N ms-1,1.8,N degC
2022-02-07,06:00:00,49.07693,V ugm-3,2,V ugm-3 (BAM),275.7,N deg,2.8,N ms-1,1.1,N degC
2022-02-07,07:00:00,66.33702,V ugm-3,8,V ugm-3 (BAM),269.6,N deg,2.7,N ms-1,0.7,N degC
2022-02-07,08:00:00,89.70422,V ugm-3,9,V ugm-3 (BAM),248.5,N deg,2.7,N ms-1,0.2,N degC
2022-02-07,09:00:00,90.92365,V ugm-3,12,V ugm-3 (BAM),231.8,N deg,2.6,N ms-1,1.1,N degC
2022-02-07,10:00:00,52.88246,V ugm-3,21,V ugm-3 (BAM),244.1,N deg,3.5,N ms-1,3.6,N degC
2022-02-07,11:00:00,41.07845,V ugm-3,5,V ugm-3 (BAM),249.7,N deg,4.2,N ms-1,5.9,N degC
2022-02-07,12:00:00,38.89235,V ugm-3,9,V ugm-3 (BAM),249.5,N deg,4.9,N ms-1,7.3,N degC
2022-02-07,13:00:00,43.2325,V ugm-3,8,V ugm-3 (BAM),254.1,N deg,5.6,N ms-1,8.3,N degC
2022-02-07,14:00:00,37.65776,V ugm-3,5,V ugm-3 (BAM),252.6,N deg,7.1,N ms-1,8.1,N degC
2022-02-07,15:00:00,33.95159,V ugm-3,6,V ugm-3 (BAM),250.4,N deg,7.5,N ms-1,7.7,N degC
2022-02-07,16:00:00,46.66298,V ugm-3,6,V ugm-3 (BAM),251.9,N deg,6,N ms-1,7.8,N degC
2022-02-07,17:00:00,50.12088,V ugm-3,5,V ugm-3 (BAM),242.7,N deg,4.9,N ms-1,8.6,N degC
2022-02-07,18:00:00,76.37186,V ugm-3,9,V ugm-3 (BAM),251.8,N deg,5.2,N ms-1,9,N degC
2022-02-07,19:00:00,93.86546,V ugm-3,16,V ugm-3 (BAM),254.5,N deg,5.1,N ms-1,9,N degC
2022-02-07,20:00:00,51.32471,V ugm-3,11,V ugm-3 (BAM),256.9,N deg,5.5,N ms-1,8.8,N degC
2022-02-07,21:00:00,48.76996,V ugm-3,10,V ugm-3 (BAM),256.1,N deg,5.5,N ms-1,8.8,N degC
2022-02-07,22:00:00,47.72187,V ugm-3,7,V ugm-3 (BAM),256.3,N deg,5.6,N ms-1,8.7,N degC
2022-02-07,23:00:00,32.24277,V ugm-3,6,V ugm-3 (BAM),252.7,N deg,5.9,N ms-1,8.8,N degC
2022-02-07,24:00:00,14.5108,V ugm-3,5,V ugm-3 (BAM),251.4,N deg,6.2,N ms-1,8.8,N degC
2022-02-08,01:00:00,10.5212,V ugm-3,5,V ugm-3 (BAM),246.1,N deg,6.5,N ms-1,8,N degC
2022-02-08,02:00:00,5.70472,V ugm-3,5,V ugm-3 (BAM),246.9,N deg,6.5,N ms-1,8,N degC
2022-02-08,03:00:00,3.99208,V ugm-3,6,V ugm-3 (BAM),255.8,N deg,6.7,N ms-1,8.1,N degC
2022-02-08,04:00:00,2.94474,V ugm-3,4,V ugm-3 (BAM),262.1,N deg,7,N ms-1,8.3,N degC
2022-02-08,05:00:00,5.42146,V ugm-3,3,V ugm-3 (BAM),267.3,N deg,7.2,N ms-1,8.6,N degC
2022-02-08,06:00:00,8.44111,V ugm-3,3,V ugm-3 (BAM),270.9,N deg,7.3,N ms-1,9.3,N degC
2022-02-08,07:00:00,23.33703,V ugm-3,3,V ugm-3 (BAM),268,N deg,6.3,N ms-1,9.4,N degC
2022-02-08,08:00:00,35.13888,V ugm-3,3,V ugm-3 (BAM),262.2,N deg,5.3,N ms-1,9.4,N degC
2022-02-08,09:00:00,55.78093,V ugm-3,3,V ugm-3 (BAM),259.9,N deg,4.6,N ms-1,9.3,N degC
2022-02-08,10:00:00,43.45254,V ugm-3,5,V ugm-3 (BAM),254.8,N deg,4.6,N ms-1,9.3,N degC
2022-02-08,11:00:00,31.83779,V ugm-3,4,V ugm-3 (BAM),256.8,N deg,5.1,N ms-1,9.3,N degC
2022-02-08,12:00:00,No data,V ugm-3,No data,V ugm-3 (BAM),255.8,N deg,4.8,N ms-1,9.5,N degC
2022-02-08,13:00:00,28.05872,V ugm-3,No data,V ugm-3 (BAM),257.7,N deg,4.9,N ms-1,9.7,N degC
2022-02-08,14:00:00,40.22815,V ugm-3,4,V ugm-3 (BAM),258.3,N deg,5.1,N ms-1,9.8,N degC
2022-02-08,15:00:00,40.55236,V ugm-3,7,V ugm-3 (BAM),258,N deg,5.1,N ms-1,9.9,N degC
2022-02-08,16:00:00,50.01762,V ugm-3,5,V ugm-3 (BAM),252.4,N deg,4.5,N ms-1,9.2,N degC
2022-02-08,17:00:00,50.74152,V ugm-3,4,V ugm-3 (BAM),245.8,N deg,4.7,N ms-1,8.4,N degC
2022-02-08,18:00:00,37.61042,V ugm-3,3,V ugm-3 (BAM),249.6,N deg,5.1,N ms-1,8.8,N degC
2022-02-08,19:00:00,28.39708,V ugm-3,6,V ugm-3 (BAM),250,N deg,5.8,N ms-1,8.7,N degC
2022-02-08,20:00:00,34.78788,V ugm-3,7,V ugm-3 (BAM),249.3,N deg,6.3,N ms-1,8.5,N degC
2022-02-08,21:00:00,19.84343,V ugm-3,5,V ugm-3 (BAM),248.4,N deg,6.4,N ms-1,8.5,N degC
2022-02-08,22:00:00,15.50892,V ugm-3,3,V ugm-3 (BAM),246.5,N deg,6.9,N ms-1,8.3,N degC
2022-02-08,23:00:00,13.5432,V ugm-3,2,V ugm-3 (BAM),248.2,N deg,7.6,N ms-1,8.3,N degC
2022-02-08,24:00:00,13.66266,V ugm-3,2,V ugm-3 (BAM),251,N deg,8.2,N ms-1,8.3,N degC
2022-02-09,01:00:00,7.47421,V ugm-3,2,V ugm-3 (BAM),253.1,N deg,6.9,N ms-1,9.3,N degC
2022-02-09,02:00:00,4.82325,V ugm-3,5,V ugm-3 (BAM),256.9,N deg,6.7,N ms-1,9.2,N degC
2022-02-09,03:00:00,5.75344,V ugm-3,5,V ugm-3 (BAM),265.3,N deg,5.3,N ms-1,8.7,N degC
2022-02-09,04:00:00,5.18847,V ugm-3,2,V ugm-3 (BAM),288.7,N deg,4.7,N ms-1,8,N degC
2022-02-09,05:00:00,5.18221,V ugm-3,0,V ugm-3 (BAM),284.3,N deg,5.4,N ms-1,7.6,N degC
2022-02-09,06:00:00,14.1763,V ugm-3,2,V ugm-3 (BAM),287.7,N deg,5.6,N ms-1,7,N degC
2022-02-09,07:00:00,24.74312,V ugm-3,5,V ugm-3 (BAM),289.3,N deg,5.4,N ms-1,6.5,N degC
2022-02-09,08:00:00,47.65932,V ugm-3,4,V ugm-3 (BAM),283.2,N deg,4.3,N ms-1,6,N degC
2022-02-09,09:00:00,55.01681,V ugm-3,3,V ugm-3 (BAM),281.2,N deg,4.2,N ms-1,5.9,N degC
2022-02-09,10:00:00,40.79371,V ugm-3,4,V ugm-3 (BAM),284.7,N deg,5.2,N ms-1,6.8,N degC
2022-02-09,11:00:00,28.75855,V ugm-3,4,V ugm-3 (BAM),282.6,N deg,5.8,N ms-1,7.7,N degC
2022-02-09,12:00:00,26.1897,V ugm-3,7,V ugm-3 (BAM),285.4,N deg,6.1,N ms-1,8,N degC
2022-02-09,13:00:00,29.99702,V ugm-3,7,V ugm-3 (BAM),284.4,N deg,5.8,N ms-1,8,N degC
2022-02-09,14:00:00,38.99566,V ugm-3,10,V ugm-3 (BAM),283.5,N deg,5.2,N ms-1,7.8,N degC
2022-02-09,15:00:00,33.79752,V ugm-3,8,V ugm-3 (BAM),280.9,N deg,4.7,N ms-1,7.3,N degC
2022-02-09,16:00:00,60.01482,V ugm-3,9,V ugm-3 (BAM),274.6,N deg,3.5,N ms-1,6.2,N degC
2022-02-09,17:00:00,61.61615,V ugm-3,9,V ugm-3 (BAM),250.6,N deg,2.2,N ms-1,4.2,N degC
2022-02-09,18:00:00,60.9435,V ugm-3,14,V ugm-3 (BAM),242.2,N deg,2.4,N ms-1,3.2,N degC
2022-02-09,19:00:00,83.58149,V ugm-3,10,V ugm-3 (BAM),240.6,N deg,2.6,N ms-1,2.8,N degC
2022-02-09,20:00:00,76.20593,V ugm-3,11,V ugm-3 (BAM),242.2,N deg,2.5,N ms-1,2.4,N degC
